task_id,score,time_score,error_type,pred_thresh,true_thresh,pred_time,true_time
task_14,0.0,0.4619482186842592,FATAL,2,8,30.593493,14.132609367370605
task_15,0.0,0.45123201880965574,FATAL,2,8,12.723191,5.7411112785339355
task_16,0.0,0.7818861566722671,FATAL,4,8,20.132019,25.748018264770508
task_17,0.0,0.7140249375444144,FATAL,4,8,12.12104,8.654725074768066
task_18,0.0,0.8581948483417121,FATAL,4,8,31.023943,26.624588012695312
task_19,0.0,0.5418617323785045,FATAL,4,8,22.205385,12.032248497009277
task_20,0.7377115613801197,0.7377115613801197,PERFECT,1,1,866.0959,1174.030517578125
task_21,0.79952308102945,0.79952308102945,PERFECT,1,1,197.17845,246.62008666992188
task_22,0.47873744873795354,0.47873744873795354,PERFECT,1,1,986.34314,2060.30078125
task_23,0.2682831502940628,0.2682831502940628,PERFECT,1,1,237.0289,883.5027465820312
task_24,0.35367761740010584,0.35367761740010584,PERFECT,2,2,6.3208528,17.87179183959961
task_25,0.6437663442558603,0.6437663442558603,PERFECT,2,2,4.5578313,7.079946517944336
task_26,0.34109835547730605,0.34109835547730605,PERFECT,2,2,6.4918404,19.03216552734375
task_27,0.6550907431382375,0.6550907431382375,PERFECT,2,2,5.172542,7.895916938781738
task_28,0.18750219945019805,0.18750219945019805,PERFECT,1,1,273.81952,1460.3536376953125
task_29,0.331673907233563,0.331673907233563,PERFECT,1,1,93.88804,283.0733337402344
task_30,0.17779592591747573,0.17779592591747573,PERFECT,1,1,327.23514,1840.509765625
task_31,0.21745448670845707,0.21745448670845707,PERFECT,1,1,120.44,553.863037109375
task_0,0.34281176280085357,0.34281176280085357,PERFECT,2,2,10.967183,31.991851806640625
task_1,0.34995810593394994,0.34995810593394994,PERFECT,2,2,9.580426,27.37592315673828
task_2,0.31209292258515203,0.31209292258515203,PERFECT,2,2,10.844247,34.74685287475586
task_3,0.34299120104553565,0.34299120104553565,PERFECT,2,2,9.88374,28.816308975219727
task_4,0.2669936037939158,0.2669936037939158,PERFECT,2,2,11.187531,41.90187072753906
task_5,0.25551685589744527,0.25551685589744527,PERFECT,2,2,9.085428,35.55706024169922
task_6,0.2635235564171137,0.2635235564171137,PERFECT,2,2,11.17635,42.411197662353516
task_7,0.26337395475609676,0.26337395475609676,PERFECT,2,2,9.459322,35.91593551635742
task_8,0.5157450785320469,0.5157450785320469,PERFECT,1,1,31.148623,16.064748764038086
task_9,0.3186812838638978,0.3186812838638978,PERFECT,1,1,13.394364,4.268533229827881
task_10,0.5704744355110978,0.5704744355110978,PERFECT,1,1,94.72788,166.05105590820312
task_11,0.36767331180637347,0.36767331180637347,PERFECT,1,1,54.317387,147.7327423095703
task_12,0.0,0.5896638427153191,FATAL,4,8,20.176548,11.897380828857422
task_13,0.0,0.6567822697426529,FATAL,4,8,7.320713,4.808114528656006
task_14,0.0,0.5145403838325506,FATAL,4,8,27.466473,14.132609367370605
task_15,0.0,0.546304994704827,FATAL,4,8,10.5089855,5.7411112785339355
task_16,0.0,0.82681008257519,FATAL,4,8,31.141394,25.748018264770508
task_17,0.0,0.43531307051533574,FATAL,4,8,19.88161,8.654725074768066
task_18,0.0,0.49580202460115663,FATAL,4,8,53.70004,26.624588012695312
task_19,0.0,0.36669922862739857,FATAL,4,8,32.81231,12.032248497009277
task_20,0.2785792029618853,0.5571584059237706,SAFE (+1),2,1,654.121,1174.030517578125
task_21,0.3623278993947345,0.724655798789469,SAFE (+1),2,1,178.71468,246.62008666992188
task_22,0.19752517540009518,0.39505035080019035,SAFE (+1),2,1,813.92255,2060.30078125
task_23,0.1388160522169164,0.2776321044338328,SAFE (+1),2,1,245.28873,883.5027465820312
task_24,0.33115787186420953,0.33115787186420953,PERFECT,2,2,5.9183846,17.87179183959961
task_25,0.6902211409640966,0.6902211409640966,PERFECT,2,2,4.886729,7.079946517944336
task_26,0.33572899830192127,0.33572899830192127,PERFECT,2,2,6.38965,19.03216552734375
task_27,0.6726380641077344,0.6726380641077344,PERFECT,2,2,5.3110943,7.895916938781738
task_28,0.14627239270172898,0.14627239270172898,PERFECT,1,1,213.60942,1460.3536376953125
task_29,0.22717760628874417,0.22717760628874417,PERFECT,1,1,64.30792,283.0733337402344
task_30,0.1561758827218597,0.1561758827218597,PERFECT,1,1,287.44324,1840.509765625
task_31,0.18103744815687753,0.18103744815687753,PERFECT,1,1,100.26995,553.863037109375
task_0,0.4384591041381883,0.4384591041381883,PERFECT,2,2,14.027119,31.991851806640625
task_1,0.3896737920253987,0.3896737920253987,PERFECT,2,2,10.66768,27.37592315673828
task_2,0.4120000276659217,0.4120000276659217,PERFECT,2,2,14.315704,34.74685287475586
task_3,0.3848549233206547,0.3848549233206547,PERFECT,2,2,11.090098,28.816308975219727
task_4,0.3468753743971864,0.3468753743971864,PERFECT,2,2,14.534727,41.90187072753906
task_5,0.31836138447624573,0.31836138447624573,PERFECT,2,2,11.319995,35.55706024169922
task_6,0.3473081014560291,0.3473081014560291,PERFECT,2,2,14.729753,42.411197662353516
task_7,0.31492538034722134,0.31492538034722134,PERFECT,2,2,11.31084,35.91593551635742
task_8,0.4641452927019698,0.4641452927019698,PERFECT,1,1,34.611465,16.064748764038086
task_9,0.24180449599715448,0.24180449599715448,PERFECT,1,1,17.652828,4.268533229827881
task_10,0.597732726526563,0.597732726526563,PERFECT,1,1,99.25415,166.05105590820312
task_11,0.3535734990956756,0.3535734990956756,PERFECT,1,1,52.234383,147.7327423095703
task_12,0.0,0.6455455250233141,FATAL,2,8,18.429964,11.897380828857422
task_13,0.0,0.9206724156113568,FATAL,2,8,5.2223945,4.808114528656006
task_14,0.0,0.4461428556461636,FATAL,2,8,31.677319,14.132609367370605
task_15,0.0,0.5234114808644579,FATAL,2,8,10.968638,5.7411112785339355
task_16,0.8534996096486527,0.8534996096486527,PERFECT,8,8,21.975924,25.748018264770508
task_17,0.5799636727742896,0.5799636727742896,PERFECT,8,8,14.922874,8.654725074768066
task_18,0.7719148763919981,0.7719148763919981,PERFECT,8,8,34.49161,26.624588012695312
task_19,0.5309634073833664,0.5309634073833664,PERFECT,8,8,22.661163,12.032248497009277
task_20,0.3359266101996973,0.6718532203993945,SAFE (+1),2,1,788.7762,1174.030517578125
task_21,0.26094917653179023,0.5218983530635805,SAFE (+1),2,1,128.71062,246.62008666992188
task_22,0.2188323113708367,0.4376646227416734,SAFE (+1),2,1,901.72076,2060.30078125
task_23,0.09612272352873434,0.19224544705746868,SAFE (+1),2,1,169.84938,883.5027465820312
task_24,0.5010432268377495,0.5010432268377495,PERFECT,2,2,8.95454,17.87179183959961
task_25,0.7298880959802324,0.7298880959802324,PERFECT,2,2,5.1675687,7.079946517944336
task_26,0.5099010997424821,0.5099010997424821,PERFECT,2,2,9.704522,19.03216552734375
task_27,0.6962605935235702,0.6962605935235702,PERFECT,2,2,5.497616,7.895916938781738
task_28,0.12998113300126546,0.12998113300126546,PERFECT,1,1,189.81842,1460.3536376953125
task_29,0.19701506250655607,0.19701506250655607,PERFECT,1,1,55.76971,283.0733337402344
task_30,0.1451674440303457,0.1451674440303457,PERFECT,1,1,267.1821,1840.509765625
task_31,0.14566384267020127,0.14566384267020127,PERFECT,1,1,80.67782,553.863037109375
task_0,0.33271642712215577,0.33271642712215577,PERFECT,2,2,10.644215,31.991851806640625
task_1,0.3308118279914509,0.3308118279914509,PERFECT,2,2,9.056279,27.37592315673828
task_2,0.3125897838753567,0.3125897838753567,PERFECT,2,2,10.861511,34.74685287475586
task_3,0.3206326827858932,0.3206326827858932,PERFECT,2,2,9.23945,28.816308975219727
task_4,0.2585181846420408,0.2585181846420408,PERFECT,2,2,10.832396,41.90187072753906
task_5,0.2645635104124312,0.2645635104124312,PERFECT,2,2,9.407101,35.55706024169922
task_6,0.26073706666609103,0.26073706666609103,PERFECT,2,2,11.058171,42.411197662353516
task_7,0.26092375403166834,0.26092375403166834,PERFECT,2,2,9.371321,35.91593551635742
task_8,0.4916941161251032,0.4916941161251032,PERFECT,1,1,32.67224,16.064748764038086
task_9,0.2575678380635726,0.2575678380635726,PERFECT,1,1,16.572462,4.268533229827881
task_10,0.4946552307494669,0.4946552307494669,PERFECT,1,1,82.13802,166.05105590820312
task_11,0.33245687042292593,0.33245687042292593,PERFECT,1,1,49.114765,147.7327423095703
task_12,0.0,0.6403320713499663,FATAL,2,8,18.580017,11.897380828857422
task_13,0.0,0.8212631167080365,FATAL,4,8,5.854536,4.808114528656006
task_14,0.0,0.5652656041123888,FATAL,2,8,25.001715,14.132609367370605
task_15,0.0,0.6360504276705571,FATAL,4,8,9.026189,5.7411112785339355
task_16,0.0,0.9379898921713489,FATAL,4,8,27.450209,25.748018264770508
task_17,0.0,0.4750902055730093,FATAL,4,8,18.217014,8.654725074768066
task_18,0.0,0.5842504228390424,FATAL,4,8,45.570507,26.624588012695312
task_19,0.0,0.3970883731317842,FATAL,4,8,30.301186,12.032248497009277
task_20,0.508202464674872,0.508202464674872,PERFECT,1,1,596.6452,1174.030517578125
task_21,0.6341968634296168,0.6341968634296168,PERFECT,1,1,156.40569,246.62008666992188
task_22,0.35272918258483954,0.35272918258483954,PERFECT,1,1,726.7282,2060.30078125
task_23,0.25800798103860856,0.25800798103860856,PERFECT,1,1,227.95076,883.5027465820312
task_24,0.4786594209626801,0.4786594209626801,PERFECT,2,2,8.554502,17.87179183959961
task_25,0.7828074525092196,0.7828074525092196,PERFECT,2,2,5.542235,7.079946517944336
task_26,0.4889423446955484,0.4889423446955484,PERFECT,2,2,9.305632,19.03216552734375
task_27,0.7847643369399656,0.7847643369399656,PERFECT,2,2,6.196434,7.895916938781738
task_28,0.16065353700430243,0.16065353700430243,PERFECT,1,1,234.61098,1460.3536376953125
task_29,0.29369747794975437,0.29369747794975437,PERFECT,1,1,83.137924,283.0733337402344
task_30,0.17218813306435782,0.17218813306435782,PERFECT,1,1,316.91394,1840.509765625
task_31,0.21728392619664,0.21728392619664,PERFECT,1,1,120.345535,553.863037109375
task_0,0.3888396992203635,0.3888396992203635,PERFECT,2,2,12.439702,31.991851806640625
task_1,0.3568060404373537,0.3568060404373537,PERFECT,2,2,9.767895,27.37592315673828
task_2,0.3423200828572398,0.3423200828572398,PERFECT,2,2,11.894546,34.74685287475586
task_3,0.3648841726378231,0.3648841726378231,PERFECT,2,2,10.514615,28.816308975219727
task_4,0.3121709629104167,0.3121709629104167,PERFECT,2,2,13.080547,41.90187072753906
task_5,0.2948195057005258,0.2948195057005258,PERFECT,2,2,10.482915,35.55706024169922
task_6,0.2848748916268905,0.2848748916268905,PERFECT,2,2,12.081885,42.411197662353516
task_7,0.29792516781734796,0.29792516781734796,PERFECT,2,2,10.700261,35.91593551635742
task_8,0.4559188736568683,0.4559188736568683,PERFECT,1,1,35.23598,16.064748764038086
task_9,0.2689160503693818,0.2689160503693818,PERFECT,1,1,15.873107,4.268533229827881
task_10,0.5495639625440233,0.5495639625440233,PERFECT,1,1,91.25568,166.05105590820312
task_11,0.3285561805418056,0.3285561805418056,PERFECT,1,1,48.538506,147.7327423095703
task_12,0.0,0.5989124498510221,FATAL,2,8,19.864975,11.897380828857422
task_13,0.0,0.765255441414172,FATAL,2,8,6.283019,4.808114528656006
task_14,0.0,0.44561934534067527,FATAL,2,8,31.714533,14.132609367370605
task_15,0.0,0.5993298546931676,FATAL,2,8,9.579218,5.7411112785339355
task_16,0.0,0.9271172291876877,FATAL,4,8,23.871431,25.748018264770508
task_17,0.0,0.5557930305769743,FATAL,4,8,15.571849,8.654725074768066
task_18,0.0,0.5951357049651602,FATAL,4,8,44.737003,26.624588012695312
task_19,0.0,0.4717273761317757,FATAL,4,8,25.506784,12.032248497009277
task_20,0.5359584422735764,0.5359584422735764,PERFECT,1,1,629.23157,1174.030517578125
task_21,0.8163985706661361,0.8163985706661361,PERFECT,1,1,201.34029,246.62008666992188
task_22,0.3453791637674263,0.3453791637674263,PERFECT,1,1,711.58496,2060.30078125
task_23,0.2857431748089108,0.2857431748089108,PERFECT,1,1,252.45488,883.5027465820312
task_24,0.5126323297224344,0.5126323297224344,PERFECT,2,2,9.161658,17.87179183959961
task_25,0.6520391946940824,0.6520391946940824,PERFECT,2,2,4.6164026,7.079946517944336
task_26,0.5547852367368667,0.5547852367368667,PERFECT,2,2,10.558764,19.03216552734375
task_27,0.655690962790005,0.655690962790005,PERFECT,2,2,5.1772814,7.895916938781738
task_28,0.11808258806974746,0.11808258806974746,PERFECT,1,1,172.44234,1460.3536376953125
task_29,0.28157435729974095,0.28157435729974095,PERFECT,1,1,79.70619,283.0733337402344
task_30,0.1311622547596889,0.1311622547596889,PERFECT,1,1,241.40541,1840.509765625
task_31,0.20458715485120268,0.20458715485120268,PERFECT,1,1,113.31326,553.863037109375
task_0,0.33432091587499485,0.33432091587499485,PERFECT,2,2,10.695545,31.991851806640625
task_1,0.34412979343222555,0.34412979343222555,PERFECT,2,2,9.420871,27.37592315673828
task_2,0.2993977776579897,0.2993977776579897,PERFECT,2,2,10.403131,34.74685287475586
task_3,0.336888326715998,0.336888326715998,PERFECT,2,2,9.707878,28.816308975219727
task_4,0.2626626363169914,0.2626626363169914,PERFECT,2,2,11.006056,41.90187072753906
task_5,0.27429122944039686,0.27429122944039686,PERFECT,2,2,9.75299,35.55706024169922
task_6,0.24787431750463063,0.24787431750463063,PERFECT,2,2,10.512647,42.411197662353516
task_7,0.2741704935674398,0.2741704935674398,PERFECT,2,2,9.84709,35.91593551635742
task_8,0.727348666695913,0.727348666695913,PERFECT,1,1,22.086723,16.064748764038086
task_9,0.29907880487457905,0.29907880487457905,PERFECT,1,1,14.272269,4.268533229827881
task_10,0.46580890548910425,0.46580890548910425,PERFECT,1,1,77.34806,166.05105590820312
task_11,0.3028216151251837,0.3028216151251837,PERFECT,1,1,44.736668,147.7327423095703
task_12,0.0,0.5994718627108299,FATAL,2,8,19.846437,11.897380828857422
task_13,0.0,0.7365273205126135,FATAL,2,8,6.528087,4.808114528656006
task_14,0.0,0.552715621944404,FATAL,2,8,25.569405,14.132609367370605
task_15,0.0,0.6268557350924748,FATAL,2,8,9.158585,5.7411112785339355
task_16,0.0,0.925051918365266,FATAL,4,8,27.834133,25.748018264770508
task_17,0.0,0.44832578658868594,FATAL,4,8,19.304544,8.654725074768066
task_18,0.0,0.5135120837802684,FATAL,4,8,51.848026,26.624588012695312
task_19,0.0,0.3874189149394877,FATAL,4,8,31.057463,12.032248497009277
task_20,0.27320845677814704,0.5464169135562941,SAFE (+1),2,1,641.51013,1174.030517578125
task_21,0.3923789546341054,0.7847579092682108,SAFE (+1),2,1,193.53706,246.62008666992188
task_22,0.18417476577771374,0.3683495315554275,SAFE (+1),2,1,758.9108,2060.30078125
task_23,0.1552738183343789,0.3105476366687578,SAFE (+1),2,1,274.3697,883.5027465820312
task_24,0.5100295454647328,0.5100295454647328,PERFECT,2,2,9.115142,17.87179183959961
task_25,0.7804516032221505,0.7804516032221505,PERFECT,2,2,5.5255556,7.079946517944336
task_26,0.5190980740676602,0.5190980740676602,PERFECT,2,2,9.87956,19.03216552734375
task_27,0.7594468316748333,0.7594468316748333,PERFECT,2,2,5.996529,7.895916938781738
task_28,0.16248382437600187,0.16248382437600187,PERFECT,1,1,237.28384,1460.3536376953125
task_29,0.3562671286743806,0.3562671286743806,PERFECT,1,1,100.849724,283.0733337402344
task_30,0.16800765328050038,0.16800765328050038,PERFECT,1,1,309.21973,1840.509765625
task_31,0.2354344739077405,0.2354344739077405,PERFECT,1,1,130.39845,553.863037109375
task_0,0.4648477035397006,0.4648477035397006,PERFECT,2,2,14.871339,31.991851806640625
task_1,0.4405076044731966,0.4405076044731966,PERFECT,2,2,12.059302,27.37592315673828
task_2,0.4231695671787314,0.4231695671787314,PERFECT,2,2,14.703811,34.74685287475586
task_3,0.41939936636407954,0.41939936636407954,PERFECT,2,2,12.085542,28.816308975219727
task_4,0.38463727945388354,0.38463727945388354,PERFECT,2,2,16.117022,41.90187072753906
task_5,0.3490003830032389,0.3490003830032389,PERFECT,2,2,12.409428,35.55706024169922
task_6,0.3680146397128723,0.3680146397128723,PERFECT,2,2,15.607942,42.411197662353516
task_7,0.34078758940248094,0.34078758940248094,PERFECT,2,2,12.239705,35.91593551635742
task_8,0.6127017164920184,0.6127017164920184,PERFECT,1,1,26.219526,16.064748764038086
task_9,0.333169262728858,0.333169262728858,PERFECT,1,1,12.811906,4.268533229827881
task_10,0.4250040110924856,0.4250040110924856,PERFECT,1,1,70.572365,166.05105590820312
task_11,0.276325131460399,0.276325131460399,PERFECT,1,1,40.82227,147.7327423095703
task_12,0.0,0.7235648134507465,FATAL,2,8,16.44273,11.897380828857422
task_13,0.0,0.927643022350708,FATAL,2,8,5.1831517,4.808114528656006
task_14,0.0,0.5223410354686514,FATAL,2,8,27.056288,14.132609367370605
task_15,0.0,0.542380715941754,FATAL,2,8,10.585021,5.7411112785339355
task_16,0.0,0.7773512066519811,FATAL,4,8,20.015253,25.748018264770508
task_17,0.0,0.6831377794706458,FATAL,4,8,12.669077,8.654725074768066
task_18,0.0,0.7282367126471033,FATAL,4,8,36.56035,26.624588012695312
task_19,0.0,0.5238545618393443,FATAL,4,8,22.968681,12.032248497009277
task_20,0.1720115619623821,0.3440231239247642,SAFE (+1),2,1,403.89365,1174.030517578125
task_21,0.20213784766138196,0.4042756953227639,SAFE (+1),2,1,99.70251,246.62008666992188
task_22,0.11087069107305707,0.22174138214611414,SAFE (+1),2,1,456.85394,2060.30078125
task_23,0.07556766145717511,0.15113532291435022,SAFE (+1),2,1,133.52847,883.5027465820312
task_24,0.6405827940037349,0.6405827940037349,PERFECT,2,2,11.448362,17.87179183959961
task_25,0.7373282261981702,0.7373282261981702,PERFECT,2,2,5.2202444,7.079946517944336
task_26,0.6845833814375463,0.6845833814375463,PERFECT,2,2,13.029104,19.03216552734375
task_27,0.8089483154052513,0.8089483154052513,PERFECT,2,2,6.3873887,7.895916938781738
task_28,0.08089824417629472,0.08089824417629472,PERFECT,1,1,118.140045,1460.3536376953125
task_29,0.15297134559620912,0.15297134559620912,PERFECT,1,1,43.30211,283.0733337402344
task_30,0.0854461621376975,0.0854461621376975,PERFECT,1,1,157.2645,1840.509765625
task_31,0.12591780619785659,0.12591780619785659,PERFECT,1,1,69.74122,553.863037109375
task_0,0.45464114707590986,0.45464114707590986,PERFECT,2,2,14.544812,31.991851806640625
task_1,0.4200563956973617,0.4200563956973617,PERFECT,2,2,11.499432,27.37592315673828
task_2,0.41063325428418324,0.41063325428418324,PERFECT,2,2,14.268213,34.74685287475586
task_3,0.41958301024388,0.41958301024388,PERFECT,2,2,12.090834,28.816308975219727
task_4,0.36329063126688543,0.36329063126688543,PERFECT,2,2,15.222557,41.90187072753906
task_5,0.3497416337394741,0.3497416337394741,PERFECT,2,2,12.435784,35.55706024169922
task_6,0.34393599890482335,0.34393599890482335,PERFECT,2,2,14.586738,42.411197662353516
task_7,0.35578244290822014,0.35578244290822014,PERFECT,2,2,12.778259,35.91593551635742
task_8,0.6040139684265369,0.6040139684265369,PERFECT,1,1,26.596651,16.064748764038086
task_9,0.32728482628327604,0.32728482628327604,PERFECT,1,1,13.042258,4.268533229827881
task_10,0.5468944036024664,0.5468944036024664,PERFECT,1,1,90.81239,166.05105590820312
task_11,0.35875615445165077,0.35875615445165077,PERFECT,1,1,53.00003,147.7327423095703
task_12,0.0,0.7777409126257243,FATAL,2,8,15.297358,11.897380828857422
task_13,0.0,0.9439887455473828,FATAL,2,8,5.0934024,4.808114528656006
task_14,0.0,0.44159145356868323,FATAL,2,8,32.00381,14.132609367370605
task_15,0.0,0.4313188588633858,FATAL,2,8,13.310596,5.7411112785339355
task_16,0.0,0.9164698489419179,FATAL,4,8,23.597282,25.748018264770508
task_17,0.0,0.6846310901259657,FATAL,4,8,12.641443,8.654725074768066
task_18,0.0,0.7095754122810496,FATAL,4,8,37.52186,26.624588012695312
task_19,0.0,0.60433122838668,FATAL,4,8,19.910023,12.032248497009277
task_20,0.60219592961197,0.60219592961197,PERFECT,1,1,706.9964,1174.030517578125
task_21,0.7961673489252339,0.7961673489252339,PERFECT,1,1,196.35086,246.62008666992188
task_22,0.4107974625405499,0.4107974625405499,PERFECT,1,1,846.36633,2060.30078125
task_23,0.2857567151070834,0.2857567151070834,PERFECT,1,1,252.46684,883.5027465820312
task_24,0.38073814782252147,0.38073814782252147,PERFECT,2,2,6.804473,17.87179183959961
task_25,0.6650046835461112,0.6650046835461112,PERFECT,2,2,4.7081976,7.079946517944336
task_26,0.39662186661182786,0.39662186661182786,PERFECT,2,2,7.548573,19.03216552734375
task_27,0.6667381084463266,0.6667381084463266,PERFECT,2,2,5.2645087,7.895916938781738
task_28,0.1935399775829528,0.1935399775829528,PERFECT,1,1,282.6368,1460.3536376953125
task_29,0.46548687669036254,0.46548687669036254,PERFECT,1,1,131.76692,283.0733337402344
task_30,0.1956908546110166,0.1956908546110166,PERFECT,1,1,360.17093,1840.509765625
task_31,0.2799999988980099,0.2799999988980099,PERFECT,1,1,155.08165,553.863037109375
task_0,0.36553764801217964,0.36553764801217964,PERFECT,2,2,11.694226,31.991851806640625
task_1,0.3752862145739792,0.3752862145739792,PERFECT,2,2,10.273807,27.37592315673828
task_2,0.3373671418215528,0.3373671418215528,PERFECT,2,2,11.722446,34.74685287475586
task_3,0.3632330655620896,0.3632330655620896,PERFECT,2,2,10.467036,28.816308975219727
task_4,0.2879842446380861,0.2879842446380861,PERFECT,2,2,12.067079,41.90187072753906
task_5,0.2947121145962856,0.2947121145962856,PERFECT,2,2,10.479096,35.55706024169922
task_6,0.2792386354508937,0.2792386354508937,PERFECT,2,2,11.842845,42.411197662353516
task_7,0.30016637021174497,0.30016637021174497,PERFECT,2,2,10.780756,35.91593551635742
task_8,0.6432074340165886,0.6432074340165886,PERFECT,1,1,24.976,16.064748764038086
task_9,0.28223319586606965,0.28223319586606965,PERFECT,1,1,15.124136,4.268533229827881
task_10,0.38920728498936163,0.38920728498936163,PERFECT,1,1,64.62828,166.05105590820312
task_11,0.26616373400312526,0.26616373400312526,PERFECT,1,1,39.3211,147.7327423095703
task_12,0.0,0.7014860566008517,FATAL,2,8,16.960253,11.897380828857422
task_13,0.0,0.9529021464797354,FATAL,2,8,4.5816627,4.808114528656006
task_14,0.0,0.6290278545244193,FATAL,2,8,22.467382,14.132609367370605
task_15,0.0,0.7759324865603664,FATAL,2,8,7.398983,5.7411112785339355
task_16,0.0,0.8987788843885166,FATAL,4,8,23.141775,25.748018264770508
task_17,0.0,0.5096776639312038,FATAL,4,8,16.980782,8.654725074768066
task_18,0.0,0.683602542448,FATAL,4,8,38.947468,26.624588012695312
task_19,0.0,0.48938310096474597,FATAL,4,8,24.586563,12.032248497009277
task_20,0.5151563405560896,0.5151563405560896,PERFECT,1,1,604.80927,1174.030517578125
task_21,0.7580802195502748,0.7580802195502748,PERFECT,1,1,186.95781,246.62008666992188
task_22,0.3262184926825384,0.3262184926825384,PERFECT,1,1,672.1082,2060.30078125
task_23,0.26028166307192474,0.26028166307192474,PERFECT,1,1,229.95956,883.5027465820312
task_24,0.538280021507015,0.538280021507015,PERFECT,2,2,9.6200285,17.87179183959961
task_25,0.7727655767308175,0.7727655767308175,PERFECT,2,2,5.471139,7.079946517944336
task_26,0.559301520814693,0.559301520814693,PERFECT,2,2,10.644719,19.03216552734375
task_27,0.7465531304000292,0.7465531304000292,PERFECT,2,2,5.8947215,7.895916938781738
task_28,0.16953159421918035,0.16953159421918035,PERFECT,1,1,247.57608,1460.3536376953125
task_29,0.3653567200571555,0.3653567200571555,PERFECT,1,1,103.422745,283.0733337402344
task_30,0.1787386081577688,0.1787386081577688,PERFECT,1,1,328.97015,1840.509765625
task_31,0.2428258518493377,0.2428258518493377,PERFECT,1,1,134.49226,553.863037109375
task_0,0.37713793714448696,0.37713793714448696,PERFECT,2,2,12.065341,31.991851806640625
task_1,0.3510198797898789,0.3510198797898789,PERFECT,2,2,9.609493,27.37592315673828
task_2,0.341829891030302,0.341829891030302,PERFECT,2,2,11.877513,34.74685287475586
task_3,0.3384176112792886,0.3384176112792886,PERFECT,2,2,9.751946,28.816308975219727
task_4,0.27849208107845325,0.27849208107845325,PERFECT,2,2,11.669339,41.90187072753906
task_5,0.26670264250778075,0.26670264250778075,PERFECT,2,2,9.483162,35.55706024169922
task_6,0.2716985698932014,0.2716985698932014,PERFECT,2,2,11.523062,42.411197662353516
task_7,0.26317002804098544,0.26317002804098544,PERFECT,2,2,9.451998,35.91593551635742
task_8,0.6107962693554436,0.6107962693554436,PERFECT,1,1,26.301321,16.064748764038086
task_9,0.280723652735397,0.280723652735397,PERFECT,1,1,15.205463,4.268533229827881
task_10,0.4698983360352689,0.4698983360352689,PERFECT,1,1,78.027115,166.05105590820312
task_11,0.33309794353598854,0.33309794353598854,PERFECT,1,1,49.209473,147.7327423095703
task_12,0.0,0.6149490598141623,FATAL,2,8,19.346937,11.897380828857422
task_13,0.0,0.906146803311622,FATAL,2,8,5.30611,4.808114528656006
task_14,0.0,0.49271460332376793,FATAL,2,8,28.683155,14.132609367370605
task_15,0.0,0.5666749032321224,FATAL,2,8,10.131226,5.7411112785339355
task_16,0.0,0.9699212045118822,FATAL,4,8,24.973549,25.748018264770508
task_17,0.0,0.42858239174927837,FATAL,4,8,20.193842,8.654725074768066
task_18,0.0,0.6024460975264279,FATAL,4,8,44.19414,26.624588012695312
task_19,0.0,0.3712426791489923,FATAL,4,8,32.410736,12.032248497009277
task_20,0.368565351356848,0.737130702713696,SAFE (+1),2,1,865.41394,1174.030517578125
task_21,0.30256766065930174,0.6051353213186035,SAFE (+1),2,1,149.23853,246.62008666992188
task_22,0.23038524624741913,0.46077049249483826,SAFE (+1),2,1,949.3258,2060.30078125
task_23,0.10973052457809364,0.21946104915618728,SAFE (+1),2,1,193.89444,883.5027465820312
task_24,0.44085010553933707,0.44085010553933707,PERFECT,2,2,7.8787813,17.87179183959961
task_25,0.6343875330656739,0.6343875330656739,PERFECT,2,2,4.49143,7.079946517944336
task_26,0.45235017141134554,0.45235017141134554,PERFECT,2,2,8.609203,19.03216552734375
task_27,0.6278543346197685,0.6278543346197685,PERFECT,2,2,4.9574857,7.895916938781738
task_28,0.15127191540536294,0.15127191540536294,PERFECT,1,1,220.91049,1460.3536376953125
task_29,0.19729218304466475,0.19729218304466475,PERFECT,1,1,55.848156,283.0733337402344
task_30,0.1791795810911337,0.1791795810911337,PERFECT,1,1,329.78177,1840.509765625
task_31,0.16530951539766633,0.16530951539766633,PERFECT,1,1,91.55883,553.863037109375
task_0,0.3854932682062255,0.3854932682062255,PERFECT,2,2,12.3326435,31.991851806640625
task_1,0.36830778350361754,0.36830778350361754,PERFECT,2,2,10.082766,27.37592315673828
task_2,0.3436416246527076,0.3436416246527076,PERFECT,2,2,11.940465,34.74685287475586
task_3,0.36880327666484974,0.36880327666484974,PERFECT,2,2,10.627549,28.816308975219727
task_4,0.31583443368931946,0.31583443368931946,PERFECT,2,2,13.234054,41.90187072753906
task_5,0.3112133585521834,0.3112133585521834,PERFECT,2,2,11.065832,35.55706024169922
task_6,0.3005870699176216,0.3005870699176216,PERFECT,2,2,12.748258,42.411197662353516
task_7,0.3164592916074491,0.3164592916074491,PERFECT,2,2,11.3659315,35.91593551635742
task_8,0.5382821392921283,0.5382821392921283,PERFECT,1,1,29.844477,16.064748764038086
task_9,0.2628682896335533,0.2628682896335533,PERFECT,1,1,16.238297,4.268533229827881
task_10,0.5242851203998559,0.5242851203998559,PERFECT,1,1,87.0581,166.05105590820312
task_11,0.38310438344553854,0.38310438344553854,PERFECT,1,1,56.59706,147.7327423095703
task_12,0.0,0.6809265262666313,FATAL,2,8,17.472342,11.897380828857422
task_13,0.0,0.8816406467905206,FATAL,2,8,5.453599,4.808114528656006
